source_file,asset_id,compressor_model,fault_mode,operating_state,start_timestamp,end_timestamp,start_time_s,end_time_s,window_size_samples,radial_rms,axial_rms,radial_std,axial_std,radial_peak,axial_peak,radial_crest_factor,axial_crest_factor,radial_kurtosis,axial_kurtosis,radial_dominant_freq_hz,axial_dominant_freq_hz,radial_energy_0_30hz,radial_energy_30_80hz,radial_energy_80_200hz,axial_energy_0_30hz,axial_energy_30_80hz,axial_energy_80_200hz,temp_mean,temp_max,temp_min,temp_delta,temp_slope,current_mean,current_max,current_min,current_std,current_delta,current_inrush_flag,is_healthy
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,startup,2026-01-01 00:00:00.000,2026-01-01 00:00:01.990,0.0,1.99,200,0.08156043122387463,0.05761499330609803,0.08154342096802447,0.05755739599392595,0.1694947216416873,0.124791135974891,2.078148914838894,2.1659489798410334,2.5814147229787943,2.3166719701985112,40.0,40.0,32.637249411043484,100.56757471332283,0.0,13.064181314595618,53.27359378909591,0.0,26.003451373019292,28.031643034149745,23.945675691936327,4.085967342213419,0.02015954447533633,3.6265403054415435,6.49216345423935,0.8582709493355234,1.5934133345601547,5.633892504903827,1,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,startup,2026-01-01 00:00:01.000,2026-01-01 00:00:02.990,1.0,2.99,200,0.08479298796757175,0.04430121227859547,0.08478423302301757,0.04430121172271039,0.1629259755557866,0.124791135974891,1.9214557649282988,2.816878580886712,2.0887252806283625,3.7118070160256207,40.0,40.0,17.5476574962639,126.28793883093634,0.0,6.873249491936324,32.417642455693716,0.0,27.646904999427843,28.689552345672407,25.913959121426693,2.775593224245714,0.012898639204739559,1.5245088570191883,3.59579940796387,0.7595101990704439,0.9174302318457552,2.8362892088934264,1,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:02.000,2026-01-01 00:00:03.990,2.0,3.99,200,0.08849288289628335,0.02140926627567794,0.08849285905985946,0.021409186154776296,0.1451299780393991,0.0417232448627929,1.6400186465785767,1.9488404845612444,1.7336321816945575,2.051668659716752,40.0,40.0,1.8488345770640344,154.77313918996936,0.0,0.7609726553273923,8.406503011640002,0.0,28.63757136927827,29.51947442455804,27.7734975692151,1.745976855342942,0.0071309664133651345,0.8013414409105067,0.8532942874617249,0.7579407129668754,0.019371791275294273,0.09535357449484949,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:03.000,2026-01-01 00:00:04.990,3.0,4.99,200,0.08934236105712573,0.020978720387126778,0.08934222830284647,0.02097640372091949,0.1451299780393991,0.0417232448627929,1.6244251475132006,1.9888365016007188,1.74009765854983,2.072780795953154,40.0,40.0,1.9816991391277163,157.6657488874252,0.0,0.7694184388479102,8.030838941369742,0.0,29.335687144903133,30.128215462172243,28.44750974960625,1.6807057125659917,0.006844784256466761,0.8018707479657536,0.8607600591251483,0.7532999593979932,0.019239264209451337,0.10746009972715509,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:04.000,2026-01-01 00:00:05.990,4.0,5.99,200,0.08951791250268198,0.020698391387546058,0.08951757931052345,0.02069809519397785,0.1376301390241168,0.0378211849024815,1.5374592098535962,1.8272523789089232,1.7265960246393306,2.021442895644547,40.0,40.0,1.9209119263271806,158.34757836350408,0.0,0.6623908959169146,7.908494661393106,0.0,30.029682371205794,30.87531915779613,29.22096135846193,1.6543577993341998,0.006927303705863043,0.8011441593612213,0.8647006913343445,0.7339631458373309,0.021798272531122945,0.13073754549701355,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:05.000,2026-01-01 00:00:06.990,5.0,6.99,200,0.08898863919895368,0.021174058426748507,0.08898851751884003,0.021174048601450418,0.1372110463467392,0.0405557516586994,1.541893971880767,1.9153508902887801,1.723112608266098,2.0421133363354746,40.0,40.0,1.8683946102628106,156.5122025734641,0.0,0.7966149622740054,8.170191728299969,0.0,30.730538821515303,31.66407884319346,29.935637897605,1.72844094558846,0.006978445467890929,0.8000763490523414,0.8647006913343445,0.7339631458373309,0.021349996361450248,0.13073754549701355,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:06.000,2026-01-01 00:00:07.990,6.0,7.99,200,0.08904719202414091,0.02090805288806695,0.08904700983008645,0.020905839972215203,0.1382232346467686,0.0405557516586994,1.5522469771904313,1.9397192017744593,1.736092056149121,2.12680091802358,40.0,40.0,1.9416838296365877,156.6458359026644,0.0,0.8806811192362649,7.8655479758338505,0.0,31.42377407065072,32.24249187202029,30.580152304844805,1.6623395671754828,0.006944247778899379,0.7985631307525503,0.8434675807235046,0.7498798531448513,0.0188151036069188,0.0935877275786533,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:07.000,2026-01-01 00:00:08.990,7.0,8.99,200,0.08885257320915746,0.020626308993919932,0.08885105687201435,0.020624875483827184,0.1433262042906163,0.0426156494316235,1.6130788238763645,2.0660821790357846,1.7316186991158036,2.1307773154474083,40.0,40.0,1.9096468578446,155.98173733932913,0.0,0.8098844652122937,7.698208987404909,0.0,32.12766965428118,32.98043852853994,31.263008331010557,1.717430197529385,0.007120494427561852,0.7986559635346253,0.8434675807235046,0.7343505434995128,0.020428501783053936,0.1091170372239918,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:08.000,2026-01-01 00:00:09.990,8.0,9.99,200,0.08927098418247705,0.02091146416643018,0.08927096267261057,0.02090778315866163,0.1433262042906163,0.0429177967010226,1.6055183619085687,2.0523573270359456,1.7198660163548891,2.102043949862934,40.0,40.0,1.8232141335610215,157.5716098668591,0.0,0.902879490083649,7.840074877490866,0.0,32.82876362002996,33.64351806868251,31.996625879468095,1.646892189214416,0.006767879915313136,0.8009015255572265,0.8425718255486059,0.7343505434995128,0.019749638072551333,0.10822128204909309,0,0
em2x3125u_unbalance_timeseries.csv,EMB_COMP_001,EM2X3125U,unbalance,steady_state,2026-01-01 00:00:09.000,2026-01-01 00:00:10.990,9.0,10.99,200,0.0891604960226531,0.020766048140898326,0.0891604657760491,0.020765777275765108,0.1376597819013473,0.0434735034584043,1.54395486837996,2.0934894864653657,1.7137941889308903,2.1284165635539245,40.0,40.0,1.719594084411814,157.2727974870614,0.0,0.8927835207755636,7.732783905496234,0.0,33.52330033345843,34.34085507359306,32.75449443427682,1.58636063931624,0.006924051986192458,0.8023838120271575,0.8514993975072583,0.7525147137787238,0.018443258281500678,0.09898468372853453,0,0
