source_file,asset_id,compressor_model,fault_mode,operating_state,start_timestamp,end_timestamp,start_time_s,end_time_s,window_size_samples,radial_rms,axial_rms,radial_std,axial_std,radial_peak,axial_peak,radial_crest_factor,axial_crest_factor,radial_kurtosis,axial_kurtosis,radial_dominant_freq_hz,axial_dominant_freq_hz,radial_energy_0_30hz,radial_energy_30_80hz,radial_energy_80_200hz,axial_energy_0_30hz,axial_energy_30_80hz,axial_energy_80_200hz,temp_mean,temp_max,temp_min,temp_delta,temp_slope,current_mean,current_max,current_min,current_std,current_delta,current_inrush_flag,is_healthy
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,startup,2026-01-01 00:00:00.000,2026-01-01 00:00:01.990,0.0,1.99,200,0.08574844609621488,0.0602292033397123,0.08573153179090695,0.06022472231818168,0.1843514218666491,0.1286423024811629,2.1499097681583152,2.1358791972654605,2.5914278466725116,2.297655983829875,40.0,40.0,35.03847441686017,111.98249330490025,0.0,17.704085476772555,54.840394377865394,0.0,26.0016062091706,28.022304673935555,23.916388241967766,4.105916431967788,0.020163468702399094,3.622563942027808,6.399377366380355,0.861924568118039,1.5967876886622216,5.537452798262316,1,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,startup,2026-01-01 00:00:01.000,2026-01-01 00:00:02.990,1.0,2.99,200,0.06513108104530037,0.04412850180684992,0.06512119500825196,0.04412547056371569,0.1843514218666491,0.1235398261751375,2.8304677107758716,2.7995472566884385,3.85133281983889,3.6178898566301303,40.0,40.0,18.52495156530958,66.29275884757816,0.0,8.842052347066794,30.104589269589802,0.0,27.627920393311616,28.661249139528447,25.90744184137555,2.7538072981528963,0.012451859752583996,1.4694774876654453,3.687480977390724,0.6465433113379412,0.9559464924904492,3.0409376660527827,1,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:02.000,2026-01-01 00:00:03.990,2.0,3.99,200,0.03345606407780807,0.02084277634589471,0.03345496231970206,0.020839046885211102,0.0606163569367627,0.0409262664616137,1.8118197285786068,1.9635707730306635,2.142194321224867,2.0654392958533796,40.0,40.0,1.6752232666871578,20.71168508696013,0.0,0.8734109291858229,7.818497505985649,0.0,28.55513913897556,29.2826229635393,27.83828112178878,1.4443418417505214,0.006258302549242544,0.6994154484730456,0.7635770735873506,0.6270317434957042,0.02017103333320852,0.13654533009164638,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:03.000,2026-01-01 00:00:04.990,3.0,4.99,200,0.033902560869117006,0.020679380456001047,0.03390252935114383,0.02067314206640128,0.0606163569367627,0.0409262664616137,1.7879580592975264,1.9790857152945853,2.1156120409922257,2.0296141643413375,40.0,40.0,1.7893541616969684,21.20044323653362,0.0,0.8149970553935251,7.735358649799869,0.0,29.171895711224135,29.865936307701546,28.31507963999823,1.5508566677033144,0.006119979588182308,0.7015857306215796,0.7561842172245901,0.6270317434957042,0.019077173633674668,0.12915247372888583,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:04.000,2026-01-01 00:00:05.990,4.0,5.99,200,0.0339799551278785,0.020798502032808242,0.03397657116189224,0.02079729666181106,0.0633019930608576,0.0438450157696311,1.8629216201913739,2.108085269817438,2.116129971213455,2.1455779950384146,40.0,40.0,1.7743156418613577,21.31468580490273,0.0,0.9112742923906342,7.739282900360812,0.0,29.788956749011753,30.61662878557521,29.0242593886342,1.5923693969410095,0.006259761015881902,0.7002206129502204,0.7561842172245901,0.6509825574291982,0.019332139395982564,0.10520165979539187,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:05.000,2026-01-01 00:00:06.990,5.0,6.99,200,0.03378753566509255,0.02096698590929946,0.03377909909284368,0.02096547534755234,0.0633019930608576,0.0438450157696311,1.8735309283375106,2.091145382521795,2.172712093470563,2.120333297030554,40.0,40.0,1.835413757839779,20.989744160029947,0.0,0.8714828548533421,7.920008194945949,0.0,30.406976884277288,31.20558123625239,29.64377184904839,1.561809387203997,0.006176482477603246,0.6990172674066397,0.7491484818415178,0.646965833301616,0.020439961032895,0.10218264853990189,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:06.000,2026-01-01 00:00:07.990,6.0,7.99,200,0.03345726263477964,0.02055462617119345,0.03345156009733751,0.020554234846872566,0.066283834882451,0.0383202962207546,1.9811493727388008,1.8643149187728394,2.203328706112954,2.0456840998407007,40.0,40.0,1.8962277103880196,20.4900751552186,0.0,0.7887123690937762,7.660897756218433,0.0,31.017440007231606,31.721316692220803,30.241470649305096,1.4798460429157068,0.006046777398353015,0.6990845739609988,0.7542149105443665,0.6426589009243451,0.021254503074100956,0.11155600962002143,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:07.000,2026-01-01 00:00:08.990,7.0,8.99,200,0.033883365217026784,0.020812097504000364,0.03388106312596203,0.020811967315761945,0.066283834882451,0.0420276041818209,1.9562352929791815,2.0193833982251252,2.1739365859848743,2.1131248334960637,40.0,40.0,1.8219559750704915,21.13687130768832,0.0,0.8415263699116782,7.821378221386462,0.0,31.62908362393137,32.297162436594576,30.914946626393565,1.3822158102010107,0.006003273032408494,0.7002587641333866,0.7542149105443665,0.6408876235130986,0.021367388291048162,0.11332728703126793,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:08.000,2026-01-01 00:00:09.990,8.0,9.99,200,0.03387616459328787,0.020742257208582193,0.033875166295076385,0.020742229957725074,0.0637219530146534,0.0420276041818209,1.8810261958426986,2.026182770717538,2.1607031797713914,2.0957973694625736,40.0,40.0,1.879034940884539,21.071526123282226,0.0,0.7920144713018136,7.812788337529904,0.0,32.235787137054366,32.93751427969898,31.57376573832134,1.363748541377639,0.005845905190410904,0.6980335024199846,0.7465155958376336,0.6408876235130986,0.020758284493526426,0.10562797232453502,0,1
em2x3125u_healthy_timeseries.csv,EMB_COMP_001,EM2X3125U,healthy,steady_state,2026-01-01 00:00:09.000,2026-01-01 00:00:10.990,9.0,10.99,200,0.03310020952739017,0.020205564938437785,0.03309909962488347,0.020203304347806348,0.0602957448488704,0.0364493327090911,1.8216121803995269,1.8039254443092656,2.145081049692367,2.0625467979923413,40.0,40.0,1.7445634019825453,20.166792342736898,0.0,0.752944882846855,7.410544580379317,0.0,32.85797806621947,33.58209218574162,32.19398729196698,1.3881048937746456,0.006243608884110025,0.6970524781574828,0.7582848929683084,0.6450064796073884,0.020529890768556838,0.11327841336091993,0,1
