timestamp,asset_id,compressor_model,operating_state,time_s,vibration_radial_g,vibration_axial_g,temperature_c,current_a,fault_mode
2026-01-01 00:00:00.000,EMB_COMP_001,EM2X3125U,startup,0.0,0.005889064643914921,0.04321736163650354,23.945675691936327,6.479297340511637,unbalance
2026-01-01 00:00:00.010,EMB_COMP_001,EM2X3125U,startup,0.01,-0.02916165210461584,-0.016699158947621272,24.00045071567894,6.49216345423935,unbalance
2026-01-01 00:00:00.020,EMB_COMP_001,EM2X3125U,startup,0.02,0.13032177576504103,0.10649820869036483,23.979741436743744,6.219600180875013,unbalance
2026-01-01 00:00:00.030,EMB_COMP_001,EM2X3125U,startup,0.03,-0.09758659977130715,-0.06410501552461852,24.05626713161321,6.354693188883129,unbalance
2026-01-01 00:00:00.040,EMB_COMP_001,EM2X3125U,startup,0.04,0.0006240035526499706,-0.0040283614365782625,24.108739570996207,6.294013065316874,unbalance
2026-01-01 00:00:00.050,EMB_COMP_001,EM2X3125U,startup,0.05,-0.03772350527949663,0.06009862730963575,24.112607682689283,6.201844573596974,unbalance
2026-01-01 00:00:00.060,EMB_COMP_001,EM2X3125U,startup,0.06,-0.015285391151130815,-0.035048079791484256,24.194391124202216,6.368557306507881,unbalance
2026-01-01 00:00:00.070,EMB_COMP_001,EM2X3125U,startup,0.07,0.11869168738921945,0.12346746823974744,24.15267295682897,6.1451712777045895,unbalance
2026-01-01 00:00:00.080,EMB_COMP_001,EM2X3125U,startup,0.08,-0.11640819422511506,-0.042968164804654214,24.196255360714378,6.078805404672063,unbalance
2026-01-01 00:00:00.090,EMB_COMP_001,EM2X3125U,startup,0.09,0.014059838381882106,0.015792342088540468,24.14779602532535,6.148396734282782,unbalance
2026-01-01 00:00:00.100,EMB_COMP_001,EM2X3125U,startup,0.1,0.0016042567149552854,0.04364201453852541,24.113023820127513,6.035692246473576,unbalance
2026-01-01 00:00:00.110,EMB_COMP_001,EM2X3125U,startup,0.11,-4.855939618122508e-05,0.010548535416511299,24.378525016476907,6.190768417860629,unbalance
2026-01-01 00:00:00.120,EMB_COMP_001,EM2X3125U,startup,0.12,0.13608763969261295,0.09520541237652753,24.29875230246753,5.8709355162057815,unbalance
2026-01-01 00:00:00.130,EMB_COMP_001,EM2X3125U,startup,0.13,-0.10605523204362177,-0.07974939298908325,24.204049360758773,5.98808546206751,unbalance
2026-01-01 00:00:00.140,EMB_COMP_001,EM2X3125U,startup,0.14,-0.005312613581704061,-0.01650491445039915,24.28413955067694,5.820578149866079,unbalance
2026-01-01 00:00:00.150,EMB_COMP_001,EM2X3125U,startup,0.15,-0.01094665153831976,0.0061078515283711846,24.36016147582002,5.991437872461964,unbalance
2026-01-01 00:00:00.160,EMB_COMP_001,EM2X3125U,startup,0.16,-0.02712654865263652,-0.0025685599629311807,24.297023631934454,6.0216451682161845,unbalance
2026-01-01 00:00:00.170,EMB_COMP_001,EM2X3125U,startup,0.17,0.1386639389525593,0.11081567160570575,24.345044846174456,5.945697153444591,unbalance
2026-01-01 00:00:00.180,EMB_COMP_001,EM2X3125U,startup,0.18,-0.14227171203424321,-0.05637681273318078,24.40850464045356,5.967560335877548,unbalance
2026-01-01 00:00:00.190,EMB_COMP_001,EM2X3125U,startup,0.19,0.0053944777628444456,-0.029633968118273204,24.417165202423234,5.747909163788892,unbalance
2026-01-01 00:00:00.200,EMB_COMP_001,EM2X3125U,startup,0.2,0.0556890815499581,0.04648069286126229,24.278599418479324,5.830703556730232,unbalance
2026-01-01 00:00:00.210,EMB_COMP_001,EM2X3125U,startup,0.21,0.0024480279829898425,-0.03593466429785054,24.422815931300786,5.793294747637533,unbalance
2026-01-01 00:00:00.220,EMB_COMP_001,EM2X3125U,startup,0.22,0.13509606636961488,0.07055812451775628,24.306641852075867,5.749799406051018,unbalance
2026-01-01 00:00:00.230,EMB_COMP_001,EM2X3125U,startup,0.23,-0.142269731676789,-0.02800857224697552,24.48818621789222,5.6698250355569755,unbalance
2026-01-01 00:00:00.240,EMB_COMP_001,EM2X3125U,startup,0.24,0.038533676326225896,-0.020775280976193126,24.508529877685493,5.759399885645521,unbalance
2026-01-01 00:00:00.250,EMB_COMP_001,EM2X3125U,startup,0.25,-0.006175996225076991,0.026497416937344285,24.512364685915777,5.571814774978487,unbalance
2026-01-01 00:00:00.260,EMB_COMP_001,EM2X3125U,startup,0.26,0.019097565498772603,-0.05154833200419838,24.575484542714328,5.655618281195318,unbalance
2026-01-01 00:00:00.270,EMB_COMP_001,EM2X3125U,startup,0.27,0.11660596037386009,0.09166803256135893,24.39611689318986,5.640595516620964,unbalance
2026-01-01 00:00:00.280,EMB_COMP_001,EM2X3125U,startup,0.28,-0.1625390066594045,-0.057425557226486235,24.53514826318999,5.570204715911482,unbalance
2026-01-01 00:00:00.290,EMB_COMP_001,EM2X3125U,startup,0.29,0.00012820123369543072,0.018423775294414826,24.533626428176216,5.460970679950131,unbalance
