timestamp,asset_id,compressor_model,operating_state,time_s,vibration_radial_g,vibration_axial_g,temperature_c,current_a,fault_mode
2026-01-01 00:00:00.000,EMB_COMP_001,EM2X3125U,startup,0.0,-0.05052974798100173,0.04568195451384761,24.001091378328308,6.471560065439936,misalignment
2026-01-01 00:00:00.010,EMB_COMP_001,EM2X3125U,startup,0.01,-0.009426836646593773,-0.04584151845196119,23.92104223571033,6.296775524110535,misalignment
2026-01-01 00:00:00.020,EMB_COMP_001,EM2X3125U,startup,0.02,0.13366545216263753,0.12166752621893534,23.994104690236885,6.279302628218308,misalignment
2026-01-01 00:00:00.030,EMB_COMP_001,EM2X3125U,startup,0.03,-0.14630493242709547,-0.06730180563437625,24.113147479107578,6.343191249724636,misalignment
2026-01-01 00:00:00.040,EMB_COMP_001,EM2X3125U,startup,0.04,0.032766227982366815,-0.020923963085883804,24.02110121138848,6.348819867203782,misalignment
2026-01-01 00:00:00.050,EMB_COMP_001,EM2X3125U,startup,0.05,0.029743529637327137,0.006702280537785675,24.077398682164066,6.153047629459295,misalignment
2026-01-01 00:00:00.060,EMB_COMP_001,EM2X3125U,startup,0.06,-0.011766251347310146,-0.005695929007645293,24.140157946754414,6.416999917945236,misalignment
2026-01-01 00:00:00.070,EMB_COMP_001,EM2X3125U,startup,0.07,0.09168588335543301,0.1025567717164232,24.100769167645097,6.049181475140873,misalignment
2026-01-01 00:00:00.080,EMB_COMP_001,EM2X3125U,startup,0.08,-0.12644572558387784,-0.06658412180424844,24.18622668086235,6.02162193853323,misalignment
2026-01-01 00:00:00.090,EMB_COMP_001,EM2X3125U,startup,0.09,0.018261055921326413,-0.01990230614476806,24.201203564076913,6.082701687677906,misalignment
2026-01-01 00:00:00.100,EMB_COMP_001,EM2X3125U,startup,0.1,-0.008639502398215202,-0.03693831982113932,24.178396265201428,6.144664657133444,misalignment
2026-01-01 00:00:00.110,EMB_COMP_001,EM2X3125U,startup,0.11,-0.0481711001013976,-0.011503165113559186,24.093255262759698,6.150440033450642,misalignment
2026-01-01 00:00:00.120,EMB_COMP_001,EM2X3125U,startup,0.12,0.08676261031853358,0.1087458036747896,24.215629223304607,5.967112129891674,misalignment
2026-01-01 00:00:00.130,EMB_COMP_001,EM2X3125U,startup,0.13,-0.06503303460903842,-0.08814328498635916,24.250585205609195,5.938941681842395,misalignment
2026-01-01 00:00:00.140,EMB_COMP_001,EM2X3125U,startup,0.14,0.049442112588860485,-0.0036893064306340716,24.274130030572124,5.963369722826463,misalignment
2026-01-01 00:00:00.150,EMB_COMP_001,EM2X3125U,startup,0.15,-0.017161453769061794,0.029432902415161208,24.377860073094798,6.001482640155711,misalignment
2026-01-01 00:00:00.160,EMB_COMP_001,EM2X3125U,startup,0.16,-0.03850576241342052,-0.04144240024722483,24.40456455678886,5.93671895651417,misalignment
2026-01-01 00:00:00.170,EMB_COMP_001,EM2X3125U,startup,0.17,0.1361214456140159,0.08499195254646448,24.371031206872164,5.8607672086799365,misalignment
2026-01-01 00:00:00.180,EMB_COMP_001,EM2X3125U,startup,0.18,-0.10277517235379276,-0.06634198497357764,24.205606712635856,5.897029557567196,misalignment
2026-01-01 00:00:00.190,EMB_COMP_001,EM2X3125U,startup,0.19,-0.022955337514419416,0.016111736098261564,24.408754191571912,5.943770835005587,misalignment
2026-01-01 00:00:00.200,EMB_COMP_001,EM2X3125U,startup,0.2,-0.017525888001220426,0.06229468057723153,24.399803723908313,5.749235305055205,misalignment
2026-01-01 00:00:00.210,EMB_COMP_001,EM2X3125U,startup,0.21,-0.010590840266967815,-0.0375975905667287,24.47548358725479,5.774362506230829,misalignment
2026-01-01 00:00:00.220,EMB_COMP_001,EM2X3125U,startup,0.22,0.07512249274352939,0.06663098378563004,24.358956092623085,5.85131287373837,misalignment
2026-01-01 00:00:00.230,EMB_COMP_001,EM2X3125U,startup,0.23,-0.14946312227486372,-0.06790480129141525,24.481755097895885,5.762493441279274,misalignment
2026-01-01 00:00:00.240,EMB_COMP_001,EM2X3125U,startup,0.24,0.01918971346520746,-0.019880345423697522,24.342218530655366,5.730645816535484,misalignment
2026-01-01 00:00:00.250,EMB_COMP_001,EM2X3125U,startup,0.25,-0.02675014042474436,0.01304474646275072,24.469528933347345,5.7095202977038895,misalignment
2026-01-01 00:00:00.260,EMB_COMP_001,EM2X3125U,startup,0.26,-0.023809005528338426,-0.022748369706899738,24.60854867289744,5.718572141482718,misalignment
2026-01-01 00:00:00.270,EMB_COMP_001,EM2X3125U,startup,0.27,0.12405186412417044,0.06725449569482306,24.479274832995003,5.624317157479288,misalignment
2026-01-01 00:00:00.280,EMB_COMP_001,EM2X3125U,startup,0.28,-0.10990126230059784,-0.0490578504012934,24.536138784732685,5.542670042512676,misalignment
2026-01-01 00:00:00.290,EMB_COMP_001,EM2X3125U,startup,0.29,0.02144056621611424,-0.027128345443266866,24.52599694681141,5.542771739819391,misalignment
2026-01-01 00:00:00.300,EMB_COMP_001,EM2X3125U,startup,0.3,-0.02565877342467343,0.05386851865354643,24.67405886476749,5.511234120864236,misalignment
2026-01-01 00:00:00.310,EMB_COMP_001,EM2X3125U,startup,0.31,-0.03390098172478728,-0.04913165008634094,24.649569893290757,5.507316504682344,misalignment
2026-01-01 00:00:00.320,EMB_COMP_001,EM2X3125U,startup,0.32,0.12819622122510307,0.07471236187570991,24.483880824305277,5.558316746470631,misalignment
2026-01-01 00:00:00.330,EMB_COMP_001,EM2X3125U,startup,0.33,-0.15246747909292746,-0.06666163460784308,24.6578678299363,5.483497458368033,misalignment
2026-01-01 00:00:00.340,EMB_COMP_001,EM2X3125U,startup,0.34,0.04324655090365515,-0.029800608219393877,24.748622176039735,5.424211226140492,misalignment
2026-01-01 00:00:00.350,EMB_COMP_001,EM2X3125U,startup,0.35000000000000003,-0.024866053676239886,-0.01358152991348141,24.682471761153195,5.3618261437383605,misalignment
2026-01-01 00:00:00.360,EMB_COMP_001,EM2X3125U,startup,0.36,-0.023308345611296258,-0.06576398308477119,24.609800856464027,5.359310405312789,misalignment
2026-01-01 00:00:00.370,EMB_COMP_001,EM2X3125U,startup,0.37,0.15115390327251557,0.09957181847261834,24.77797846484404,5.46429644126313,misalignment
2026-01-01 00:00:00.380,EMB_COMP_001,EM2X3125U,startup,0.38,-0.11912524413325887,-0.0679204047596737,24.654124373005114,5.312607989658712,misalignment
2026-01-01 00:00:00.390,EMB_COMP_001,EM2X3125U,startup,0.39,-0.003494318310284284,-0.00557839544625352,24.78449165069392,5.163373125665685,misalignment
2026-01-01 00:00:00.400,EMB_COMP_001,EM2X3125U,startup,0.4,-0.02904780389652392,0.0325407538156837,24.895715421596783,5.242164648784956,misalignment
2026-01-01 00:00:00.410,EMB_COMP_001,EM2X3125U,startup,0.41000000000000003,0.004913233070685027,-0.06440057249722783,24.799168368247233,5.24962698032012,misalignment
2026-01-01 00:00:00.420,EMB_COMP_001,EM2X3125U,startup,0.42,0.10444023858481873,0.08794259641196962,24.951901115084162,5.101535847159179,misalignment
2026-01-01 00:00:00.430,EMB_COMP_001,EM2X3125U,startup,0.43,-0.16087447217656795,-0.08823753425546142,24.81000138966414,5.258903970231926,misalignment
2026-01-01 00:00:00.440,EMB_COMP_001,EM2X3125U,startup,0.44,0.025698581801624147,-0.024332181325120994,24.923860115956607,5.151895943661874,misalignment
2026-01-01 00:00:00.450,EMB_COMP_001,EM2X3125U,startup,0.45,-0.02281270944152457,0.012022484034155633,24.855482668932208,5.1818420251258095,misalignment
2026-01-01 00:00:00.460,EMB_COMP_001,EM2X3125U,startup,0.46,-0.009836961942931136,-0.02459036399821998,24.919052077478064,5.041111671722514,misalignment
2026-01-01 00:00:00.470,EMB_COMP_001,EM2X3125U,startup,0.47000000000000003,0.18576988108279802,0.10527056741016531,24.986777108423773,5.069425105654842,misalignment
2026-01-01 00:00:00.480,EMB_COMP_001,EM2X3125U,startup,0.48,-0.07281681120046149,-0.06319453719384947,24.9488858220988,5.018578226803651,misalignment
2026-01-01 00:00:00.490,EMB_COMP_001,EM2X3125U,startup,0.49,0.03141002233907822,-0.0015729745789870306,25.076278340951728,5.151122751612886,misalignment
2026-01-01 00:00:00.500,EMB_COMP_001,EM2X3125U,startup,0.5,0.031235021857572074,0.019602914290962777,24.88503438170145,5.041561025331712,misalignment
2026-01-01 00:00:00.510,EMB_COMP_001,EM2X3125U,startup,0.51,0.013662231269549886,-0.040729750147169466,24.95157525356421,4.843624688316771,misalignment
2026-01-01 00:00:00.520,EMB_COMP_001,EM2X3125U,startup,0.52,0.15500802310761597,0.07529059449594118,24.960257976803998,4.964848929300292,misalignment
2026-01-01 00:00:00.530,EMB_COMP_001,EM2X3125U,startup,0.53,-0.12308938140233601,-0.08008319716025726,25.084181376298915,4.921147878204681,misalignment
2026-01-01 00:00:00.540,EMB_COMP_001,EM2X3125U,startup,0.54,-0.010006615173765748,-0.05184067361545051,25.06730142040614,4.937624597408224,misalignment
2026-01-01 00:00:00.550,EMB_COMP_001,EM2X3125U,startup,0.55,0.011351988322667919,0.032069473790047945,25.051658940495397,4.843369833572813,misalignment
2026-01-01 00:00:00.560,EMB_COMP_001,EM2X3125U,startup,0.56,-0.031003576477975525,-0.03195819133252373,25.06745466381087,4.9516962598027225,misalignment
2026-01-01 00:00:00.570,EMB_COMP_001,EM2X3125U,startup,0.5700000000000001,0.13480922607878737,0.08283762456043804,25.134930231201075,4.820180230448567,misalignment
2026-01-01 00:00:00.580,EMB_COMP_001,EM2X3125U,startup,0.58,-0.14820729802350105,-0.0830426736663395,25.153883102601405,4.706545567656953,misalignment
2026-01-01 00:00:00.590,EMB_COMP_001,EM2X3125U,startup,0.59,0.029976801935053924,-0.040769772790150954,25.193137452266825,4.815727615753405,misalignment
2026-01-01 00:00:00.600,EMB_COMP_001,EM2X3125U,startup,0.6,0.055022053371061835,0.03556388477910082,25.085213448197734,4.667115967613567,misalignment
2026-01-01 00:00:00.610,EMB_COMP_001,EM2X3125U,startup,0.61,-0.038210255480933174,-0.0026218689844657063,25.30662529939843,4.620709057797778,misalignment
2026-01-01 00:00:00.620,EMB_COMP_001,EM2X3125U,startup,0.62,0.15469780244230552,0.06738797626600264,25.299248159185673,4.685295058953403,misalignment
2026-01-01 00:00:00.630,EMB_COMP_001,EM2X3125U,startup,0.63,-0.09022577930803086,-0.07681681912835384,25.371125740576982,4.64687680950437,misalignment
2026-01-01 00:00:00.640,EMB_COMP_001,EM2X3125U,startup,0.64,0.01510874018316977,-0.008604499017852738,25.345267731866013,4.6350073004321,misalignment
2026-01-01 00:00:00.650,EMB_COMP_001,EM2X3125U,startup,0.65,0.021560236961473075,0.0014608880160284707,25.255931396676676,4.546987381975758,misalignment
2026-01-01 00:00:00.660,EMB_COMP_001,EM2X3125U,startup,0.66,-0.03175317270395395,-0.041653019773394306,25.314632130413575,4.466846361614441,misalignment
2026-01-01 00:00:00.670,EMB_COMP_001,EM2X3125U,startup,0.67,0.12437889131445358,0.07813480901446418,25.241193590873277,4.633476986478579,misalignment
2026-01-01 00:00:00.680,EMB_COMP_001,EM2X3125U,startup,0.68,-0.10675940164766781,-0.07525211144152323,25.393550431625346,4.488915453312791,misalignment
2026-01-01 00:00:00.690,EMB_COMP_001,EM2X3125U,startup,0.6900000000000001,0.006907035605273307,-0.04690460106729277,25.394227002257114,4.446682462692302,misalignment
2026-01-01 00:00:00.700,EMB_COMP_001,EM2X3125U,startup,0.7000000000000001,0.022173252192719102,0.0018113983612767746,25.4390492950883,4.562187606491476,misalignment
2026-01-01 00:00:00.710,EMB_COMP_001,EM2X3125U,startup,0.71,0.01743787499758064,-0.0006562170616772195,25.360873057151284,4.3442244825458225,misalignment
2026-01-01 00:00:00.720,EMB_COMP_001,EM2X3125U,startup,0.72,0.15840670385689126,0.08992694714959158,25.4571376314732,4.422014999965263,misalignment
2026-01-01 00:00:00.730,EMB_COMP_001,EM2X3125U,startup,0.73,-0.09928056470672061,-0.09416309291199296,25.42643779756719,4.259052200422138,misalignment
2026-01-01 00:00:00.740,EMB_COMP_001,EM2X3125U,startup,0.74,0.005982082964909176,-0.009812834502663667,25.55962642427488,4.264105443526573,misalignment
2026-01-01 00:00:00.750,EMB_COMP_001,EM2X3125U,startup,0.75,-0.015646841825060716,0.04317812961076152,25.50066570714485,4.262726857434673,misalignment
2026-01-01 00:00:00.760,EMB_COMP_001,EM2X3125U,startup,0.76,-0.0417548316712204,-0.023474559198037866,25.570800543762708,4.265403058374692,misalignment
2026-01-01 00:00:00.770,EMB_COMP_001,EM2X3125U,startup,0.77,0.12030334616043911,0.07416353402978401,25.466873302519904,4.135419501802119,misalignment
2026-01-01 00:00:00.780,EMB_COMP_001,EM2X3125U,startup,0.78,-0.13702703818663256,-0.08165556069625626,25.60490444046229,4.261369445812729,misalignment
