timestamp,asset_id,compressor_model,operating_state,time_s,vibration_radial_g,vibration_axial_g,temperature_c,current_a,fault_mode
2026-01-01 00:00:00.000,EMB_COMP_001,EM2X3125U,startup,0.0,0.012291375800709698,0.04258740825680028,23.989864909300664,6.493860867464536,bearing_fault
2026-01-01 00:00:00.010,EMB_COMP_001,EM2X3125U,startup,0.01,0.002418979716088638,-0.04107589424789748,24.17705119416161,6.325551086208372,bearing_fault
2026-01-01 00:00:00.020,EMB_COMP_001,EM2X3125U,startup,0.02,0.15436627445978177,0.08731278900391753,24.0107807656293,6.343831037816792,bearing_fault
2026-01-01 00:00:00.030,EMB_COMP_001,EM2X3125U,startup,0.03,-0.1306576028974462,-0.044243112381550875,24.03826955364799,6.473003808598533,bearing_fault
2026-01-01 00:00:00.040,EMB_COMP_001,EM2X3125U,startup,0.04,-0.0030122875061606644,-0.007166305336789967,24.087271547327983,6.2976169410907845,bearing_fault
2026-01-01 00:00:00.050,EMB_COMP_001,EM2X3125U,startup,0.05,-0.004139273188322501,0.038907021339371364,24.111115127741407,6.29163123855324,bearing_fault
2026-01-01 00:00:00.060,EMB_COMP_001,EM2X3125U,startup,0.06,-0.046573108420733055,-0.0496494199127333,24.09494198217365,6.123983272515011,bearing_fault
2026-01-01 00:00:00.070,EMB_COMP_001,EM2X3125U,startup,0.07,0.11567780520686649,0.13709998580413418,24.149281158016944,6.1611922320500145,bearing_fault
2026-01-01 00:00:00.080,EMB_COMP_001,EM2X3125U,startup,0.08,-0.10550797649724343,-0.07830016178727675,24.12789208527407,6.12916091129653,bearing_fault
2026-01-01 00:00:00.090,EMB_COMP_001,EM2X3125U,startup,0.09,0.0186428227624459,-0.03745712913548829,24.206176497140746,5.940332188639086,bearing_fault
2026-01-01 00:00:00.100,EMB_COMP_001,EM2X3125U,startup,0.1,0.01372779096023362,0.01896472724209841,24.283137606537956,6.047197063717297,bearing_fault
2026-01-01 00:00:00.110,EMB_COMP_001,EM2X3125U,startup,0.11,0.03452235321602581,-0.0011656393708107532,24.110427149026496,6.069574125908161,bearing_fault
2026-01-01 00:00:00.120,EMB_COMP_001,EM2X3125U,startup,0.12,0.11167026355363496,0.07043143648642552,24.288077369250775,6.096490897465043,bearing_fault
2026-01-01 00:00:00.130,EMB_COMP_001,EM2X3125U,startup,0.13,-0.11826175917353747,-0.08107531188469443,24.22923110718579,5.895122005973771,bearing_fault
2026-01-01 00:00:00.140,EMB_COMP_001,EM2X3125U,startup,0.14,0.005731450576961432,-0.027689491693362118,24.16441438734556,6.1234500651941595,bearing_fault
2026-01-01 00:00:00.150,EMB_COMP_001,EM2X3125U,startup,0.15,0.024825363479026415,0.05922794711878435,24.315644994720174,6.014892747911747,bearing_fault
2026-01-01 00:00:00.160,EMB_COMP_001,EM2X3125U,startup,0.16,-0.028435691977910155,-0.050657316544748046,24.31127176101739,5.896908809755086,bearing_fault
2026-01-01 00:00:00.170,EMB_COMP_001,EM2X3125U,startup,0.17,0.13059798208761417,0.08733143750252421,24.234039617433062,6.048378042808159,bearing_fault
2026-01-01 00:00:00.180,EMB_COMP_001,EM2X3125U,startup,0.18,-0.10176099375895904,-0.06638499977054362,24.467122386879225,5.828082308593334,bearing_fault
2026-01-01 00:00:00.190,EMB_COMP_001,EM2X3125U,startup,0.19,-0.006307675344217372,0.003374127915415869,24.351373094663888,5.813971349890342,bearing_fault
2026-01-01 00:00:00.200,EMB_COMP_001,EM2X3125U,startup,0.2,0.006575236913043957,-0.01850629062571204,24.3579742949577,5.774843521872772,bearing_fault
2026-01-01 00:00:00.210,EMB_COMP_001,EM2X3125U,startup,0.21,-0.008808173305712893,-0.03240223143620156,24.275981596298397,5.775499419969857,bearing_fault
2026-01-01 00:00:00.220,EMB_COMP_001,EM2X3125U,startup,0.22,0.11766675421585573,0.0915222637553049,24.434213632901184,5.840956731218088,bearing_fault
2026-01-01 00:00:00.230,EMB_COMP_001,EM2X3125U,startup,0.23,-0.1238338071458105,-0.09458168805195684,24.514929180203094,5.809001907298734,bearing_fault
